AZIENDA MOBILITA' E TRASPORTI BARI S.P.A. IN SIGLA AMTAB S.P.A.,248,774,44620,high,1/4/2010,1,4,201
Consorzio di Bonifica Cellina Meduna - Pordenone,249,8779,44614,high,1/13/2010,1,13,201
ATO ME 3 S.P.A.,250,9690,44578,high,2/1/2008,2,1,200
ACQUE DEL CHIAMPO S.P.A.,251,130,44547,high,6/17/2009,6,17,200
TECNOCASIC S.P.A.,252,8017,44405,high,11/18/2009,11,18,200
CENTRO SERVIZI AMBIENTE - IMPIANTI S.P.A.,253,1497,44343,high,11/19/2009,11,19,200
INVESTIMENTI S.P.A.,254,6163,44322,high,11/19/2009,11,19,200
RUZZO RETI S.P.A.,255,7418,44297,high,11/19/2009,11,19,200
AMG ENERGIA S.P.A.,11,327,44297,low,11/2/2009,11,2,200
AGENZIA DEL LAVORO,240,9841,44189,high,7/29/2009,7,29,200
A.I.S.A. S.P.A. AREZZO IMPIANTI E SERVIZI AMBIENTALI,241,38,44066,high,11/20/2009,11,20,200
CAMPANIA REGIONALE MARITTIMA S.P.A.CAREMAR,242,1289,43642,high,11/10/2008,11,10,200
C.A.D.F. S.P.A.,11,1118,43297,low,11/2/2009,11,2,200
ERAP di Ancona,244,9212,43283,high,11/1/2008,11,1,200
SEA AMBIENTE S.P.A.,245,7562,43116,high,11/1/2008,11,1,200
RISORSE PER ROMA S.P.A.,246,7390,43106,high,7/1/2009,7,1,200
VENEZIA TERMINAL PASSEGGERI S.P.A.,11,8389,42591,low,11/2/2009,11,2,200
ASF AUTOLINEE SRL,248,495,42343,high,1/4/2010,1,4,201
SISTEMI TERRITORIALI SPA,249,7694,42339,high,1/13/2010,1,13,201
COPIT SPA,250,5154,42318,high,2/1/2008,2,1,200
VALLE CAMONICA SERVIZI S.R.L.,251,8361,42253,high,6/17/2009,6,17,200
ARSSA Azienda Regionale sviluppo e Servizi in Agricoltura,252,9583,42251,high,11/18/2009,11,18,200
CONSORZIO DI BACINO VERONA 2 DEL QUADRILATERO,253,8708,42190,high,11/19/2009,11,19,200
S.I.I. SOCIETA' CONSORTILE PER AZIONI,254,7453,42090,high,11/19/2009,11,19,200
PADOVA TERRITORIO  RIFIUTI ED ECOLOGIA - SOCIETA' A RESPONSABILITA' LIMITATA O IN FORMA ABBREVIATA PADOVA T.R.E. S.R.L.,255,7045,42070,high,11/19/2009,11,19,200
FONDAZIONE TEATRO LA FENICE DI VENEZIA,11,8746,41968,low,11/2/2009,11,2,200
ECOAMBIENTE S.R.L.,240,5282,41759,high,7/29/2009,7,29,200
A.S.M. VOGHERA S.P.A.,241,67,41754,high,11/20/2009,11,20,200
EDISU TORINO - CUNEO - ASTI -MONDOVI' - IVREA,242,8882,41674,high,11/10/2008,11,10,200
Ente Acquedotti Siciliani,11,9638,41445,low,11/2/2009,11,2,200
ACQUE VICENTINE S.P.A.,244,134,41380,high,11/1/2008,11,1,200
BRESCIA TRASPORTI S.P.A.,245,1092,41213,high,11/1/2008,11,1,200
FONDAZIONE LA BIENNALE DI VENEZIA,246,8748,41193,high,7/1/2009,7,1,200
A.T.E.R. della Provincia di Roma,11,9262,41185,low,11/2/2009,11,2,200
SOCIETA' ALPE ADRIA S.P.A.,248,7736,40739,high,1/4/2010,1,4,201
ASPEM SPA,249,510,40581,high,1/13/2010,1,13,201
AZIENDA PER LA MOBILITA' NELL'AREA DI TARANTO S.P.A. (A.M.A.T. S.P.A.),250,829,40543,high,2/1/2008,2,1,200
INTERPORTO TOSCANO A. VESPUCCI SPA LIVORNO - GUASTICCE,251,6157,40175,high,6/17/2009,6,17,200
ATB AGENZIA DELLA MOBILITA' S.P.A. CON SIGLA ATB MOBILITA' S.P.A.,252,663,40064,high,11/18/2009,11,18,200
CONSORZIO DI BONIFICA PIANURA DI FERRARA,253,9041,39349,high,11/19/2009,11,19,200
ASTI SERVIZI PUBBLICI S.P.A. O IN FORMA ABBREVIATA A.S.P. S.P.A.,254,657,39321,high,11/19/2009,11,19,200
Agenzia Regionale Promotur - Trieste,255,8799,38933,high,11/19/2009,11,19,200
COSMARI,11,9237,38898,low,11/2/2009,11,2,200
CARBOSULCIS-S.P.A.,240,1317,38758,high,7/29/2009,7,29,200
A.C.A. S.P.A. IN HOUSE PROVIDING,241,23,38563,high,11/20/2009,11,20,200
Azienda Regionale Territoriale per l'Edilizia della Provincia di Genova (A.R.T.E.),242,8850,38409,high,11/10/2008,11,10,200
ISTITUZIONE DEI SERVIZI EDUCATIVI  SCOLASTICI E PER LE FAMIGLIE DI FERRARA,11,9062,38305,low,11/2/2009,11,2,200
Azienda pubbliservizi Brunico,244,9956,38243,high,11/1/2008,11,1,200
TRENTINO TRASPORTI S.P.A.  IN SIGLA T.T. S.P.A.,245,8135,38221,high,11/1/2008,11,1,200
Autorità Portuale di Savona,246,8982,37947,high,7/1/2009,7,1,200
FONDAZIONE TEATRO REGIO DI TORINO,11,8485,37839,low,11/2/2009,11,2,200
MESSINAMBIENTE S.P.A. IN LIQUIDAZIONE,248,6488,37824,high,1/4/2010,1,4,201
A T A F SPA,249,15,37811,high,1/13/2010,1,13,201
ATC SPA,250,667,37772,high,2/1/2008,2,1,200
CASINO' S.P.A.,251,1345,37734,high,6/17/2009,6,17,200
SOCIETA' GESTIONE AEROPORTO S.P.A. ED IN FORMA ABBREVIATA SO. GA.ER. S.P.A. O CAGLIARI AIRPORT S.P.A.,252,7799,37475,high,11/18/2009,11,18,200
NUOVENERGIE S.P.A.,253,6993,37466,high,11/19/2009,11,19,200
Autorita' portuale di Piombino,254,9170,37450,high,11/19/2009,11,19,200
Azienda territoriale per l'edilizia residenziale della Regione Umbria - ATER regionale,255,9198,37353,high,11/19/2009,11,19,200
G.E.S.A. AG.2 S.P.A.,11,9698,37202,low,11/2/2009,11,2,200
FERROVIA ADRIATICO SANGRITANA S.P.A. (F.A.S. S.P.A.),240,5626,37146,high,7/29/2009,7,29,200
IZSAM Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise G. Caporale,241,9359,37057,high,11/20/2009,11,20,200
GIDA - Gestione Impianti Depurazione Acque SpA,242,5967,36883,high,11/10/2008,11,10,200
Agenzia Regionale per il Lavoro,11,9772,36820,low,11/2/2009,11,2,200
Ente di Sviluppo Agricolo,244,9641,36747,high,11/1/2008,11,1,200
ISTITUZIONI DI RICOVERO E DI EDUCAZIONE - IRE VENEZIA,245,8721,36690,high,11/1/2008,11,1,200
SOCIETA' ECOLOGIA TERRITORIO AMBIENTE S.P.A. IN FORMA ABBREVIATA SETA S.P.A.,246,7783,36414,high,7/1/2009,7,1,200
AMIU S.p.A. Taranto,11,9536,36357,low,11/2/2009,11,2,200
PISAMO AZIENDA PER LA MOBILITA' SPA,248,7150,36319,high,1/4/2010,1,4,201
AGENZIA VENETA PER I PAGAMENTI IN AGRICOLTURA (A.VE.P.A.),249,8630,36239,high,1/13/2010,1,13,201
LEPIDA S.P.A.,250,6341,36134,high,2/1/2008,2,1,200
Fondazione Teatro San Carlo Napoli,251,9493,36069,high,6/17/2009,6,17,200
ATVO S.P.A.,252,680,36068,high,11/18/2009,11,18,200
Autorità Portuale della Spezia,253,8981,35810,high,11/19/2009,11,19,200
BRIANZA ENERGIA AMBIENTE S.P.A. (B.E.A. S.P.A.),254,1094,35681,high,11/19/2009,11,19,200
CUP 2000 S.P.A.,255,5203,35474,high,11/19/2009,11,19,200
SORGEA S.R.L.,11,7912,35406,low,11/2/2009,11,2,200
ARCA Puglia Centrale,248,9514,35360,high,1/4/2010,1,4,201
Agenzia per la Ricerca in Agricoltura (Agris Sardegna),249,9768,35122,high,1/13/2010,1,13,201
SERVIZI AMBIENTALI VENETO NORD ORIENTALE SOCIETA' A RESPONSABILITA' LIMITATA - IN FORMA ABBREVIATA SAV.NO. SRL,250,7603,35065,high,2/1/2008,2,1,200
Musica per Roma Fondazione,251,9299,35017,high,6/17/2009,6,17,200
PARMA INFRASTRUTTURE S.P.A.,252,7084,35008,high,11/18/2009,11,18,200
POLESINE ACQUE - S.P.A.,253,7160,34937,high,11/19/2009,11,19,200
RIMINI HOLDING S.P.A.,254,7386,34867,high,11/19/2009,11,19,200
CONSORZIO DI BONIFICA DELL'EMILIA CENTRALE,255,9040,34798,high,11/19/2009,11,19,200
CONSORZIO INTERCOMUNALE CONEROAMBIENTE,11,9232,34787,low,11/2/2009,11,2,200
CONEROBUS S.P.A. SOCIETA' PER LA MOBILITA' INTERCOMUNALE,240,4841,34659,high,7/29/2009,7,29,200
AZIENDA SERVIZI PUBBLICI S.P.A.,241,873,34514,high,11/20/2009,11,20,200
AMOS S.C.R.L.,242,390,34451,high,11/10/2008,11,10,200
UNI.CO.G.E. SRL,11,8171,34409,low,11/2/2009,11,2,200
SOCIETA' PER L'ECOLOGIA E L'AMBIENTE S.P.A. OVVERO S.EC.AM. IN FORMA ABBREVIATA,244,7868,34135,high,11/1/2008,11,1,200
ASET S.P.A.,245,494,33971,high,11/1/2008,11,1,200
INTERPORTO PADOVA S.P.A.,246,6156,33959,high,7/1/2009,7,1,200
GESTIONE TRASPORTI METROPOLITANI S.P.A.,11,5957,33728,low,11/2/2009,11,2,200
Agenzia di Promozione Economica della Toscana (A.P.E.T) - Toscana Promozione,248,9127,33659,high,1/4/2010,1,4,201
SIDRA S.P.A.,249,7659,33449,high,1/13/2010,1,13,201
ATER - Trieste,250,8776,33265,high,2/1/2008,2,1,200
ALTO VICENTINO SERVIZI S.P.A.,251,308,32974,high,6/17/2009,6,17,200
Consorzio di Bonifica dell'Oristanese,252,9809,32874,high,11/18/2009,11,18,200
I.A.S. INDUSTRIA ACQUA SIRACUSANA S.P.A.,253,6043,32547,high,11/19/2009,11,19,200
A.E.R. - AMBIENTE ENERGIA RISORSE SPA,254,30,32291,high,11/19/2009,11,19,200
AUTOSERVIZI IRPINI S.P.A. IN SIGLA ABBREVIATA A.IR. SPA,255,712,32128,high,11/19/2009,11,19,200
AGENZIA MOBILITA' PROVINCIA DI RIMINI,11,9035,32052,low,11/2/2009,11,2,200
TERRA DEI FENICI S.P.A.,240,8072,31981,high,7/29/2009,7,29,200
ENNAEUNO S.P.A.,241,9697,31918,high,11/20/2009,11,20,200
ATO Sardegna,242,9779,31757,high,11/10/2008,11,10,200
ISTITUZIONE SCUOLE E NIDI DI INFANZIA,11,9060,31744,low,11/2/2009,11,2,200
ALER BERGAMO,244,8608,31731,high,11/1/2008,11,1,200
FARMAPIANA S.P.A.,245,5557,31715,high,11/1/2008,11,1,200
AGENZIA PER LA MOBILITA' ED IL TRASPORTO PUBBLICO LOCALE DI MODENA S.P.A.,246,215,31703,high,7/1/2009,7,1,200
ECO CENTER S.P.A. % ECO CENTER A.G.,11,5279,31641,low,11/2/2009,11,2,200
LI-NEA S.P.A.,248,6363,31444,high,1/4/2010,1,4,201
SOCIETA' PER CORNIGLIANO S.P.A.,249,7843,31346,high,1/13/2010,1,13,201
IRISACQUA S.R.L.,250,6177,31073,high,2/1/2008,2,1,200
ERSU S.P.A.,251,5393,31061,high,6/17/2009,6,17,200
CONSORZIO MEDIA PIANURA BERGAMASCA,252,8528,30965,high,11/18/2009,11,18,200
A.T.P. AZIENDA TRASPORTI PROVINCIALI S.P.A.,253,84,30877,high,11/19/2009,11,19,200
ASM AZIENDA SPECIALE MULTISERVIZI,254,8508,30806,high,11/19/2009,11,19,200
SOCIETA' PER LA MOBILITA' ED IL TRASPORTO PUBBLICO S.P.A.,255,7852,30745,high,11/19/2009,11,19,200
LINE-SERVIZI PER LA MOBILITA' S.P.A.,11,6366,30665,low,11/2/2009,11,2,200
ERSAF (ENTE REGIONALE PER I SERVIZI ALL'AGRICOLTURA E ALLE FORESTE),240,8520,30635,high,7/29/2009,7,29,200
CONSORZIO AZIENDA CONSORZIALE TRASPORTI - A.C.T. REGGIO EMILIA,241,9027,30617,high,11/20/2009,11,20,200
Fondazione Teatro Massimo,242,9759,30423,high,11/10/2008,11,10,200
Accademia Nazionale di S.Cecilia - Fondazione,11,9296,30357,low,11/2/2009,11,2,200
ANCONAMBIENTE S.P.A.,244,396,30147,high,11/1/2008,11,1,200
COMMERCIALE GAS & LUCE S.R.L.,245,1623,30140,high,11/1/2008,11,1,200
CERMEC S.P.A. (CONSORZIO ECOLOGIA E RISORSE DI MASSA E CARRARA),246,1522,30100,high,7/1/2009,7,1,200
Agenzia Regionale per la Protezione dell'Ambiente - Palmanova,11,8770,30051,low,11/2/2009,11,2,200
SOCIETA' ABRUZZESE PER SERVIZIO IDRICO INTEGRATO SPA - IN BREVE S.A.S.I. - S.P.A.,248,7725,30013,high,1/4/2010,1,4,201
ATR AGENZIA PER LA MOBILITA' DI FORLI' - CESENA,249,9037,29992,high,1/13/2010,1,13,201
METROPOLI EST S.R.L.,250,6498,29985,high,2/1/2008,2,1,200
CCAM CONSORZIO DEI COMUNI PER L'ACQUEDOTTO DEL MONFERRATO,251,8948,29916,high,6/17/2009,6,17,200
SASA SPA AG - SOCIETA' AUTOBUS SERVIZI D'AREA % SASA SPA AG - STAEDTISCHER AUTOBUS SERVICE AG,252,7534,29800,high,11/18/2009,11,18,200
CENTRO SERVIZI AMBIENTE S.P.A. IN LIQUIDAZIONE,253,1498,29795,high,11/19/2009,11,19,200
MILANOSPORT S.P.A.,254,6506,29760,high,11/19/2009,11,19,200
NET - S.P.A.,255,6958,29754,high,11/19/2009,11,19,200
AZIENDA SERVIZI TERRITORIALI GENOVA SOCIETA' PER AZIONI SIGLABILE A.S.TER. S.P.A.,11,879,29752,low,11/2/2009,11,2,200
Consorzio di Bonifica Bassa Friulana - Udine,248,8778,29737,high,1/4/2010,1,4,201
LATINA AMBIENTE SPA,249,6309,29638,high,1/13/2010,1,13,201
A.T.A.F. S.P.A.,250,79,29626,high,2/1/2008,2,1,200
Consorzio Comuni Bacino Salerno 2,251,9443,29607,high,6/17/2009,6,17,200
Azienda Trasporti Messina - ATM,252,9736,29604,high,11/18/2009,11,18,200
SOCIETA' AEROPORTUALE CALABRESE ( S.A.CAL. ),253,7732,29600,high,11/19/2009,11,19,200
AREA S.P.A.,254,454,29565,high,11/19/2009,11,19,200
AZIENDA MULTISERVIZI ECONOMICI SOCIALI S.P.A. - A.M.E.S. S.P.A.,255,786,29498,high,11/19/2009,11,19,200
AGENZIA LOCALE PER LA MOBILITA' ED IL TRASPORTO PUBBLICO LOCALE S.R.L.,11,208,29244,low,11/2/2009,11,2,200
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO AGRICOLTURA DI VERONA,240,8740,29045,high,7/29/2009,7,29,200
AMAIE S.P.A.,241,313,28961,high,11/20/2009,11,20,200
COURMAYEUR MONT BLANC FUNIVIE S.P.A. SIGLABILE C.M.B.F. S.P.A.,242,5179,28955,high,11/10/2008,11,10,200
ACTS SOCIETA' PER AZIONI,11,154,28899,low,11/2/2009,11,2,200
CONSORZIO SOCIO - ASS.LE DEL CUNEESE CUNEO,244,8946,28851,high,11/1/2008,11,1,200
ATAP S.P.A.,245,662,28781,high,11/1/2008,11,1,200
A.M.A. AZIENDA MULTISERVIZI AMBIENTALI DI ROZZANO S.P.A.,246,43,28763,high,7/1/2009,7,1,200
AUTORITA' PORTUALE DI RAVENNA,11,9075,28753,low,11/2/2009,11,2,200
Consorzio di bonifica Ombrone Pistoiese Bisenzio,248,9144,28597,high,1/4/2010,1,4,201
SOCIETA' ACQUA LODIGIANA S.R.L. O PIU' BREVEMENTE S.A.L. S.R.L.,249,7726,28527,high,1/13/2010,1,13,201
A.R.P.A.L. - Agenzia Regionale Protezione Ambiente Liguria,250,8992,28458,high,2/1/2008,2,1,200
SOCIETA' PER IL POLO TECNOLOGICO INDUSTRIALE ROMANO S.P.A.,251,7847,28395,high,6/17/2009,6,17,200
SOCIETA' PER LA TRASFORMAZIONE DEL TERRITORIO HOLDING S.P.A.,252,7856,28376,high,11/18/2009,11,18,200
FIRENZE FIERA S.P.A.,253,5710,28318,high,11/19/2009,11,19,200
REA ROSIGNANO ENERGIA AMBIENTE SPA,254,7338,28192,high,11/19/2009,11,19,200
SVILUPPO GENOVA S.P.A.,255,7974,28188,high,11/19/2009,11,19,200
AZIENDA CUNEESE DELL'ACQUA - SOCIETA' PER AZIONI SIGLABILE A.C.D.A. S.P.A.,11,742,28061,low,11/2/2009,11,2,200
AZIENDA MULTISERVIZI COMUNALI S.P.A.   IN BREVE AMSC SPA,240,783,27997,high,7/29/2009,7,29,200
Azienda Regionale per i servizi scolastici e universitari,241,8969,27984,high,11/20/2009,11,20,200
FONDAZIONE  TEATRO COMUNALE DI BOLOGNA  - ENTE LIRICO,242,9079,27896,high,11/10/2008,11,10,200
APAM ESERCIZIO S.P.A.,11,415,27835,low,11/2/2009,11,2,200
Opera Universitaria di Trento (Ente funzionale della Provincia),244,9836,27748,high,11/1/2008,11,1,200
BRENNERCOM S.P.A. % BRENNERCOM A.G.,245,1088,27724,high,11/1/2008,11,1,200
Camera di Commercio Industria Artigianato e Agricoltura Bari,246,9539,27607,high,7/1/2009,7,1,200
START S.P.A.,11,7935,27539,low,11/2/2009,11,2,200
ARPAS,248,9766,27258,high,1/4/2010,1,4,201
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI REGGIO EMILIA,249,9073,27087,high,1/13/2010,1,13,201
Istituto Zooprofilattico Sperimentale della Sicilia,250,9658,26926,high,2/1/2008,2,1,200
Camera di commercio  industria  artigianato e agricoltura di Bolzano,251,9962,26787,high,6/17/2009,6,17,200
A.T.E.R. della Provincia di Latina,252,9266,26755,high,11/18/2009,11,18,200
ASIU SPA,253,498,26688,high,11/19/2009,11,19,200
ADISU (Agenzia per il diritto allo studio universitario),254,9179,26555,high,11/19/2009,11,19,200
ECOAMBIENTE SALERNO S.P.A.,255,5283,26510,high,11/19/2009,11,19,200
CENTRO DI RIABILITAZIONE TERRANUOVA BRACCIOLINI S.P.A.,11,1454,26504,low,11/2/2009,11,2,200
SILEA SPA - SOCIETA' INTERCOMUNALE LECCHESE PER L'ECOLOGIA E L'AMBIENTE PER AZIONI,240,7667,26189,high,7/29/2009,7,29,200
ECOFOR SERVICE S.P.A.,241,5289,26174,high,11/20/2009,11,20,200
ASCIT SERVIZI AMBIENTALI SOCIETA' PER AZIONI,242,480,26121,high,11/10/2008,11,10,200
DOLOMITI BUS S.P.A.,11,5254,25987,low,11/2/2009,11,2,200
CONSER V.C.O. SPA,244,4930,25970,high,11/1/2008,11,1,200
CASA LIVORNO E PROVINCIA - S.P.A.,245,1335,25938,high,11/1/2008,11,1,200
AZIENDA RIFIUTI ALESSANDRINA S.P.A. SIGLABILE OVE CONSENTITO IN A.R.AL. S.P.A.,246,838,25892,high,7/1/2009,7,1,200
FONDAZIONE MUSEI CIVICI DI VENEZIA,11,8768,25729,low,11/2/2009,11,2,200
ALTO BELICE AMBIENTE S.P.A.,248,9685,25714,high,1/4/2010,1,4,201
CONSORZIO DELLA BONIFICA RENANA,249,8999,25711,high,1/13/2010,1,13,201
Terme di Montecatini Immobiliare SpA,250,8052,25678,high,2/1/2008,2,1,200
SERVIZI IDRICI SINISTRA PIAVE S.R.L. - IN SIGLA S.I.S.P. S.R.L.,251,7621,25622,high,6/17/2009,6,17,200
E.R.S.U. di Catania,252,9742,25595,high,11/18/2009,11,18,200
ELBANA SERVIZI AMBIENTALI (E.S.A.) S.P.A.,253,5319,25556,high,11/19/2009,11,19,200
SOCIETA' PER L'AMMODERNAMENTO E LA GESTIONE DELLE FERROVIE E TRAMVIE VICENTINE F.T.V.-S.P.A.,254,7865,25526,high,11/19/2009,11,19,200
Acque Basso Livenza S.p.A. - Annone Veneto,255,127,25386,high,11/19/2009,11,19,200
VENETO ACQUE S.P.A.,11,8379,25326,low,11/2/2009,11,2,200
SOCIETA' ACQUE KROTONESI S.P.A. IN SIGLA SO.A.KRO. S.P.A.,248,7729,25244,high,1/4/2010,1,4,201
ACIAMBIENTE S.P.A.,249,9683,25237,high,1/13/2010,1,13,201
AUTOLINEE TOSCANA NORD S.R.L.,250,692,24970,high,2/1/2008,2,1,200
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI MODENA,251,9072,24968,high,6/17/2009,6,17,200
FUNIVIE MONTE BIANCO S.P.A.,252,5808,24927,high,11/18/2009,11,18,200
E.R.S.U. di Palermo,253,9744,24881,high,11/19/2009,11,19,200
AZIENDA SERVIZI INTEGRATI S.P.A. - IN FORMA ABBREVIATA A.S.I. S.P.A.,254,865,24782,high,11/19/2009,11,19,200
Agenzia Regionale per la Prevenzione e la Protezione Ambientale della Puglia,255,9510,24743,high,11/19/2009,11,19,200
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI BOLOGNA,11,9069,24647,low,11/2/2009,11,2,200
SERVIZI ALLA STRADA S.P.A.,240,7601,24523,high,7/29/2009,7,29,200
IACP Salerno,241,9475,24487,high,11/20/2009,11,20,200
CONSORZIO DI BONIFICA ALTA PIANURA VENETA,242,8697,24473,high,11/10/2008,11,10,200
SIENA PARCHEGGI S.P.A.,11,7662,24452,low,11/2/2009,11,2,200
Autorità Portuale Salerno,244,9492,24418,high,11/1/2008,11,1,200
FINANZIARIA REGIONALE FRIULI VENEZIA GIULIA - SOCIETA' PER AZIONI - FRIULIA - S.P.A.,245,5669,24391,high,11/1/2008,11,1,200
MONTEROSA S.P.A,246,6540,24378,high,7/1/2009,7,1,200
Istituto Zooprofilattico Sperimentale,11,9775,24374,low,11/2/2009,11,2,200
SEA RISORSE S.P.A,248,7564,24362,high,1/4/2010,1,4,201
CONSORZIO DI BONIFICA ACQUE RISORGIVE,249,8671,24357,high,1/13/2010,1,13,201
A.P.M. AZIENDA PLURISERVIZI MACERATA S.P.A.,250,52,24330,high,2/1/2008,2,1,200
Consorzio Industriale Provinciale Gallura,251,9802,24323,high,6/17/2009,6,17,200
MULTISERVIZI SPA IN LIQUIDAZIONE,252,6934,24205,high,11/18/2009,11,18,200
DEDALO AMBIENTE AG.3 S.P.A. - IN LIQUIDAZIONE,253,5223,24192,high,11/19/2009,11,19,200
AIRGEST S.P.A.,254,270,24159,high,11/19/2009,11,19,200
MINIMETRO' S.P.A.,255,6509,24084,high,11/19/2009,11,19,200
Azienda Regionale Territoriale per l'Edilizia della Provincia di La Spezia (A.R.T.E.),11,8852,23985,low,11/2/2009,11,2,200
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO AGRICOLTURA DI PADOVA,240,8736,23903,high,7/29/2009,7,29,200
MONTECATONE REHABILITATION INSTITUTE S.P.A. (IN SIGLA MONTECATONE R.I. S.P.A.),241,6536,23849,high,11/20/2009,11,20,200
HOLDING CIVITAVECCHIA SERVIZI S.R.L. IN LIQUIDAZIONE,242,6021,23807,high,11/10/2008,11,10,200
AREA Science Park - Trieste,11,8791,23804,low,11/2/2009,11,2,200
TIRRENOAMBIENTE S.P.A.,244,8100,23742,high,11/1/2008,11,1,200
CONSORZIO DI BONIFICA DELLA ROMAGNA,245,9039,23669,high,11/1/2008,11,1,200
Autorita' Portuale di Cagliari,246,9825,23425,high,7/1/2009,7,1,200
AQUILANA SOCIETA' MULTISERVIZI SPA,11,440,23409,low,11/2/2009,11,2,200
IDRA PATRIMONIO S.P.A.,248,6065,23406,high,1/4/2010,1,4,201
ASM VIGEVANO E LOMELLINA SPA,249,505,23381,high,1/13/2010,1,13,201
A.T.E.R. della Provincia di Frosinone,250,9265,23318,high,2/1/2008,2,1,200
AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE DELLA PROVINCIA DI PADOVA,251,8624,23291,high,6/17/2009,6,17,200
SERVIZI INTEGRATI AREA FIORENTINA S.P.A,252,7623,23244,high,11/18/2009,11,18,200
A.S.V.O. - AMBIENTE SERVIZI VENEZIA ORIENTALE - S.P.A.,253,76,23235,high,11/19/2009,11,19,200
AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE DELLA PROVINCIA DI VENEZIA,254,8627,23183,high,11/19/2009,11,19,200
Autorita' portuale di Ancona,255,9242,23182,high,11/19/2009,11,19,200
LEONIA - SOCIETA' PER AZIONI,11,6340,23175,low,11/2/2009,11,2,200
INNOVAPUGLIA - S.P.A.,240,6135,23157,high,7/29/2009,7,29,200
ATER - Udine,241,8777,23150,high,11/20/2009,11,20,200
CONSORZIO DI BONIFICA ADIGE EUGANEO,242,8695,23112,high,11/10/2008,11,10,200
AMI S.P.A.- AZIENDA PER LA MOBILITA' INTEGRATA E TRASPORTI,11,331,23107,low,11/2/2009,11,2,200
EUPOLIS LOMBARDIA,244,8521,23102,high,11/1/2008,11,1,200
SERVIZI COMUNALI INTEGRATI R.S.U. S.P.A.,245,9701,22984,high,11/1/2008,11,1,200
UNIONE REGIONALE  DELLA  CAMERA  DI  COMMERCIO  IND.  ARTIG. E  AGRICOLTURA  DEL,246,9167,22905,high,7/1/2009,7,1,200
INTERPORTO BOLOGNA S.P.A.,11,6149,22874,low,11/2/2009,11,2,200
Fondazione Teatro lirico Giuseppe Verdi - Trieste,248,8845,22849,high,1/4/2010,1,4,201
VENETO AGRICOLTURA,249,8621,22798,high,1/13/2010,1,13,201
Azienda Meridionale Acque Messina - AMAM,250,9737,22776,high,2/1/2008,2,1,200
TRASIMENO SERVIZI AMBIENTALI (T.S.A.) S.P.A.,251,8122,22772,high,6/17/2009,6,17,200
AZIENDA GARDESANA SERVIZI S.P.A. IN BREVE A.G.S. S.P.A.,252,764,22700,high,11/18/2009,11,18,200
FAR.COM. SPA,253,5453,22671,high,11/19/2009,11,19,200
CERVINO SOCIETA' PER AZIONI,254,1526,22651,high,11/19/2009,11,19,200
A.S.M. Azienda Servizi Municipali Rieti S.p.a.,1,62,22616,low,2/4/2010,2,4,201
Consorzio Bonifica della Capitanata,2,9523,22613,low,8/3/2009,8,3,200
ALER VARESE,3,8616,22521,low,11/12/2009,11,12,200
Fondazione Teatro Carlo Felice,4,8991,22509,low,3/11/2010,3,11,201
AEROPORTO DI GENOVA S.P.A.,5,173,22468,low,10/12/2009,10,12,200
FIERE DI PARMA S.P.A.,6,5651,22386,low,6/30/2009,6,30,200
Agenzia Sviluppo Lazio S.p.a.,7,239,22322,low,9/24/2009,9,24,200
APV INVESTIMENTI S.P.A.,8,436,22229,low,10/29/2009,10,29,200
Consorzio ZIR di Macomer,9,9804,22164,low,11/16/2009,11,16,200
INSULA S.P.A.,10,6140,22144,low,10/28/2009,10,28,200
A&T 2000 S.P.A.,11,16,22121,low,11/2/2009,11,2,200
Consorzio Industriale Provinciale dell'Oristanese,12,9808,22015,low,11/2/2009,11,2,200
EURAC - ACCADEMIA EUROPEA PER LA RICERCA,13,9958,22012,low,11/2/2009,11,2,200
FARMACIE COMUNALI S.P.A.,14,5546,21847,low,11/2/2009,11,2,200
C.C.I.I.A. di Lucca,15,9161,21797,low,10/28/2009,10,28,200
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO AGRICOLTURA DI VENEZIA,11,8739,21795,low,11/2/2009,11,2,200
TE.AM. TERAMO AMBIENTE SPA CON ABBREVIAZIONE TE.AM. SPA,17,8006,21780,low,11/13/2009,11,13,200
CONSORZIO EST TICINO VILLORESI,18,8527,21771,low,11/1/2009,11,1,200
ERSU Cagliari,19,9777,21710,low,3/24/2010,3,24,201
Consorzio per il Nucleo di Industrializzazione di Rieti Cittaducale,20,9273,21625,low,10/29/2009,10,29,200
CONSORZIO DI BONIFICA PIAVE,21,8674,21539,low,11/4/2009,11,4,200
CONSORZIO DI BONIFICA DELLA ROMAGNA OCCIDENTALE,22,9000,21496,low,10/1/2008,10,1,200
AZIENDA FARMACIE E SERVIZI - S.P.A. ED IN FORMA ABBREVIATA A.F.S. S.P.A.,23,762,21392,low,10/30/2009,10,30,200
